0.968672	6.9564
0.971207	6.9768
0.973674	6.9972
0.975952	7.0176
0.978201	7.038
0.980278	7.0584
0.982313	7.0788
0.984122	7.0992
0.985535	7.1196
0.986705	7.14
0.987318	7.1604
0.987798	7.1808
0.988075	7.2012
0.988057	7.2216
0.987617	7.242
0.986861	7.2624
0.985729	7.2828
0.98443	7.3032
0.983107	7.3236
0.981385	7.344
0.979514	7.3644
0.977283	7.3848
0.974839	7.4052
0.971594	7.4256
0.968149	7.446
0.964681	7.4664
0.96114	7.4868
0.957498	7.5072
0.9537	7.5276
0.950042	7.548
0.946485	7.5684
0.943047	7.5888
0.939385	7.6092
0.936279	7.6296
0.928164	7.65
0.908915	7.6704
0.874944	7.6908
0.82402	7.7112
0.755478	7.7316
0.670179	7.752
0.570915	7.7724
0.462028	7.7928
0.349271	7.8132
0.238811	7.8336
0.141606	7.854
0.06851	7.8744
0.026469	7.8948
0.019163	7.9152
0.047269	7.9356
0.108165	7.956
0.196001	7.9764
0.301496	7.9968
0.413043	8.0172
0.52293	8.0376
0.625152	8.058
0.714945	8.0784
0.788978	8.0988
0.845819	8.1192
0.885445	8.1396
0.909469	8.16
0.9211	8.1804
0.925252	8.2008
0.928042	8.2212
0.930927	8.2416
0.934077	8.262
0.937746	8.2824
0.941637	8.3028
0.9455	8.3232
0.949476	8.3436
0.953575	8.364
0.957608	8.3844
0.961612	8.4048
0.965612	8.4252
0.969548	8.4456
0.97324	8.466
0.976398	8.4864
0.979279	8.5068
0.981944	8.5272
0.984452	8.5476
0.986612	8.568
0.988457	8.5884
0.990058	8.6088
0.991308	8.6292
0.992144	8.6496
0.99269	8.67
0.992943	8.6904
0.992866	8.7108
0.992357	8.7312
0.991331	8.7516
0.990062	8.772
0.988538	8.7924
0.986712	8.8128
0.984732	8.8332
0.982738	8.8536
0.980629	8.874
0.978265	8.8944
0.975728	8.9148
0.973074	8.9352
0.970406	8.9556
0.967698	8.976
0.965121	8.9964
0.962618	9.0168
0.959971	9.0372
0.956719	9.0576
0.952315	9.078
0.946792	9.0984
0.940157	9.1188
0.932579	9.1392
0.923919	9.1596
0.914298	9.18
0.903993	9.2004
0.8935	9.2208
0.883658	9.2412
0.875518	9.2616
0.870028	9.282
0.8674	9.3024
0.867767	9.3228
0.871054	9.3432
0.877039	9.3636
0.88541	9.384
0.895478	9.4044
0.906017	9.4248
0.916395	9.4452
0.926067	9.4656
0.934625	9.486
0.942079	9.5064
0.948274	9.5268
0.953173	9.5472
0.956996	9.5676
0.960005	9.588
0.962417	9.6084
0.964904	9.6288
0.967551	9.6492
0.970203	9.6696
0.972888	9.69
0.975434	9.7104
0.977889	9.7308
0.980335	9.7512
0.982665	9.7716
0.984652	9.792
0.986346	9.8124
0.987949	9.8328
0.989115	9.8532
0.989871	9.8736
0.990237	9.894
0.990272	9.9144
0.989854	9.9348
0.988823	9.9552
0.987432	9.9756
0.985846	9.996
0.983931	10.0164
0.981594	10.0368
0.97899	10.0572
0.976197	10.0776
0.973152	10.098
0.969937	10.1184
0.966575	10.1388
0.963191	10.1592
0.959747	10.1796
0.955776	10.2
0.951451	10.2204
0.946891	10.2408
0.942463	10.2612
0.938025	10.2816
0.933667	10.302
0.929334	10.3224
0.925283	10.3428
0.921041	10.3632
0.911676	10.3836
0.891836	10.404
0.857801	10.4244
0.807388	10.4448
0.739559	10.4652
0.655294	10.4856
0.55738	10.506
0.450057	10.5264
0.3386	10.5468
0.229761	10.5672
0.134186	10.5876
0.062595	10.608
0.021965	10.6284
0.015882	10.6488
0.04503	10.6692
0.106857	10.6896
0.19561	10.71
0.302042	10.7304
0.414354	10.7508
0.524931	10.7712
0.627751	10.7916
0.718019	10.812
0.792282	10.8324
0.849179	10.8528
0.888808	10.8732
0.912838	10.8936
0.924266	10.914
