Human,2,4,1,2,7,1,5
Human,2,4,1,2,7,1,5
Human,6,4,5,2,2,1,5
Human,2,1,21,3,2,1,5
Human,2,1,1,3,2,1,5
Human,2,4,1,2,7,1,5
Human,2,1,5,3,2,54,5
Human,2,1,12,3,2,1,5
Human,2,1,1,3,2,1,5
Human,8,2,4,62,4,5,6
Human,2,1,12,3,2,1,5
Human,7,53,2,10,11,3,3
Human,2,1,12,3,2,1,5
Human,7,17,2,15,23,3,12
Human,7,17,2,15,23,3,12
Human,2,1,12,88,2,1,5
Human,24,17,389,10,23,3,12
Human,2,1,12,3,2,1,5
Human,2,1,12,3,2,1,5
Human,2,4,1,2,7,1,5
Human,6,4,5,2,2,1,5
Human,9,2,4,62,4,5,12
Human,2,4,1,2,7,1,5
Human,6,4,5,2,2,1,5
Human,7,1,2,83,2,3,6
Human,7,2,5,2,10,3,6
Human,24,2,2,2,10,3,3
Human,2,1,12,3,2,1,5
Human,2,4,5,25,11,1,5
Human,2,1,12,3,2,1,5
Human,2,1,5,2,7,1,5
Human,9,2,4,62,4,5,6
Human,2,1,5,3,725,1,5
Human,2,1,1,3,2,1,5
Human,2,10,2,4,19,3,6
Human,1,3,6,4,3,3,3
Human,33,39,30,82,113,43,17
Human,24,2,2,2,10,3,1
Human,2,1,1,3,2,1,5
Human,1,4,2,2,6,3,17
Human,6,4,5,2,2,1,5
Human,2,4,1,2,7,1,5
Human,33,38,30,82,104,43,388
Human,4,7,10,4,1,7,1
Human,2,1,21,3,2,1,5
Human,2,1,1,3,2,1,5
Human,1,2,3,4,5,9,3
Human,8,7,4,4,125,7,1
Human,9,17,52,10,10,3,1
Human,7,17,5,2,10,3,6
Human,4,7,10,4,42,51,1
Human,2,1,1,3,2,1,3
Human,9,2,4,62,4,5,6
Human,2,4,1,2,7,1,5
Human,2,1,12,3,2,1,5
Human,9,2,4,62,4,5,6
Human,4,7,10,4,1,7,1
Human,2,1,12,3,2,1,5
Human,2,1,1,3,2,1,5
Human,2,4,1,2,7,1,5
Human,2,1,1,3,2,1,5
Human,2,21,5,37,2,1,5
Human,2,4,5,2,2,1,5
Human,2,4,1,2,7,1,5
Human,4,7,41,4,42,7,1
Human,2,4,1,2,7,1,5
Human,7,17,52,10,11,3,6
Human,2,21,5,37,2,1,5
Human,2,1,12,3,2,1,5
Human,6,4,5,2,2,1,5
Human,10,81,50,99,120,76,52
Human,33,176,30,79,104,559,41
Human,2,4,1,2,7,1,5
Human,9,2,4,62,4,5,6
Human,2,1,5,3,2,1,5
Human,7,2,5,2,10,3,6
Human,2,7,10,4,1,601,1
Human,4,7,10,4,1,7,1
Human,7,53,2,10,11,3,3
Human,24,2,2,2,10,3,1
Human,9,2,4,62,4,5,6
Human,2,4,1,2,7,1,5
Human,8,10,2,2,11,12,6
Human,2,1,1,3,2,1,5
Human,2,1,12,3,2,1,5
Human,9,2,4,62,4,5,6
Human,33,39,30,82,104,47,17
Human,2,21,5,2,60,1,331
Human,4,7,10,4,42,7,1
Human,2,1,1,3,2,1,5
Human,2,4,1,2,7,1,5
Human,2,1,5,3,2,1,5
Human,33,39,30,82,104,56,17
Human,9,17,52,10,10,3,1
Human,9,2,4,649,4,5,6
Human,2,1,1,3,2,1,5
Human,24,2,2,2,10,3,3
Human,18,33,22,104,116,86,16
Human,9,2,4,62,4,5,6
Human,2,1,12,3,2,1,5
Human,9,2,4,62,4,5,6
Human,4,7,10,4,42,51,1
Human,9,2,4,62,4,5,12
Human,1,2,3,4,5,9,3
Human,6,4,5,2,2,157,5
Human,4,7,10,4,1,7,1
Human,1,3,6,4,3,3,3
Human,2,1,21,3,2,1,5
Human,24,2,2,2,10,3,3
Human,2,4,1,2,7,1,5
Human,8,1,5,3,2,1,1
Human,2,21,5,3,2,1,5
Human,9,2,4,62,4,5,6
Human,33,39,30,82,113,47,17
Human,2,10,2,4,19,3,6
Human,9,2,4,62,4,5,6
Human,24,2,2,2,10,3,1
Human,2,4,5,25,11,3,5
Human,33,39,30,82,104,56,17
Human,2,1,12,3,2,1,5
Human,9,2,4,62,4,5,12
Human,33,39,30,82,104,47,36
Human,9,2,2,2,11,5,6
Human,24,17,2,15,23,3,12
Human,8,1,6,3,2,1,1
Human,2,4,1,2,7,1,5
Human,4,7,10,4,1,7,1
Human,2,21,5,37,2,1,5
Human,7,4,5,25,11,1,5
Human,9,2,4,62,4,5,6
Human,2,1,12,3,2,1,12
Human,2,4,1,2,7,1,5
Human,2,4,1,2,7,1,5
Human,8,10,2,2,11,12,6
Human,7,15,5,62,67,3,6
Human,62,4,5,2,2,1,5
Human,24,2,2,2,10,3,3
Human,8,10,2,2,11,12,6
Human,1,2,3,4,5,9,3
Human,4,7,10,4,1,7,1
Human,1,3,6,4,3,3,3
Human,2,1,12,3,2,1,5
Human,9,2,4,62,4,5,12
Human,9,216,5,10,10,3,1
Human,2,4,1,2,7,1,5
Human,2,4,1,2,7,1,5
Human,33,39,30,82,104,56,17
Human,4,7,10,4,1,7,1
Human,1,3,6,4,3,3,3
Human,2,1,5,3,2,1,5
Human,2,1,1,3,2,1,5
Human,2,1,12,3,2,1,5
Human,9,2,4,62,4,5,6
Human,9,21,4,28,363,3,35
Human,8,10,2,2,11,12,6
Human,7,2,5,2,10,3,6
Human,2,1,12,3,2,1,5
Human,7,17,2,15,23,3,12
Human,4,7,10,4,1,7,1
Human,2,4,1,2,7,1,5
Human,24,2,2,2,10,3,3
Human,2,4,1,2,7,1,5
Human,4,7,10,4,1,7,1
Human,2,1,1,3,2,1,3
Human,4,7,10,4,1,7,1
Human,2,4,1,2,7,1,5
Human,2,1,1,3,2,1,5
Human,6,4,5,2,2,1,5
Human,2,1,12,3,2,1,5
Human,2,71,12,62,11,67,6
Human,2,1,12,3,2,1,5
Human,24,2,2,2,10,3,3
Human,2,1,21,3,2,1,5
Human,4,7,10,4,1,7,1
Human,24,2,2,2,10,3,3
Human,2,1,12,3,2,1,5
Human,7,2,5,2,10,3,6
Human,2,17,2,3,2,1,5
Human,2,1,6,3,2,1,5
Human,2,4,2,2,6,1,5
Human,4,7,10,4,42,51,1
Human,7,17,2,15,23,3,12
Human,8,10,2,2,11,12,6
Human,1,3,6,4,3,3,3
Human,8,17,5,2,10,59,6
Human,2,1,1,563,2,309,5
Human,2,1,5,3,2,1,5
Human,2,1,12,3,2,1,5
Human,2,1,12,3,2,1,5
Human,124,38,30,79,104,43,17
Human,6,4,5,2,2,1,5
Human,14,45,2,4,19,3,6
Human,9,17,5,10,350,3,3
Human,2,1,1,3,2,1,5
Human,2,4,1,2,7,1,5
Human,7,53,2,10,11,3,3
Human,9,2,4,62,4,5,12
Human,33,39,65,82,113,43,17
Human,1,3,6,4,3,3,3
Human,1,6,22,24,12,28,1
Human,7,17,2,15,23,3,12
Human,24,2,2,2,10,3,3
Human,2,1,21,3,2,1,5
Human,1,3,6,4,3,3,3
Human,9,2,4,62,4,5,6
Human,7,2,5,2,10,3,6
Human,24,2,2,2,10,3,3
Human,2,1,5,3,2,1,5
Human,33,39,30,82,113,47,17
Human,4,7,40,4,42,51,1
Human,9,2,4,62,4,5,6
Human,33,39,30,82,104,56,17
Human,9,2,4,62,4,5,12
Human,2,1,12,3,2,1,5
Human,33,39,30,82,104,56,17
Human,33,39,30,82,104,47,17
Human,2,4,2,4,19,3,6
Human,7,17,2,15,23,3,12
Human,8,10,2,2,11,12,6
Human,8,10,2,2,11,12,6
Human,9,2,4,62,4,133,6
Human,9,2,4,62,4,5,6
Human,33,39,30,82,104,56,17
Human,1,4,2,2,6,3,17
Human,4,7,10,4,1,7,1
Human,2,4,1,80,7,1,5
Human,1,2,42,4,3,40,3
Human,1,4,2,2,6,3,17
Human,1,6,60,24,12,28,1
Human,8,10,2,2,11,12,6
Human,2,17,2,3,2,1,5
Human,9,25,2,10,22,3,6
Human,2,1,12,3,2,1,5
Human,2,1,1,3,2,1,5
Human,2,1,1,3,2,1,5
Human,7,17,2,15,23,3,12
Human,6,4,5,2,2,1,5
Human,33,39,30,82,113,43,17
Human,2,1,5,3,2,1,5
Human,24,2,2,2,10,3,3
Human,2,1,12,3,2,1,5
Human,4,7,41,4,42,7,1
Human,4,7,10,4,1,7,1
Human,2,1,1,3,2,1,5
Human,8,17,5,2,10,59,6
Human,2,1,5,3,2,1,5
Human,2,1,1,3,2,1,5
Human,1,6,60,24,12,28,1
Human,2,494,1,3,2,1,5
Human,2,4,1,3,2,1,5
Human,1,2,42,4,3,40,3
Human,2,4,1,2,7,1,5
Human,7,17,2,15,23,3,12
Human,6,4,5,2,2,1,5
Human,2,1,12,3,2,1,5
Human,7,17,2,15,23,3,12
Human,4,7,10,4,42,25,1
Human,1,6,60,24,12,28,1
Human,33,39,30,82,104,56,17
Human,2,1,12,3,2,1,5
Human,2,4,5,2,2,1,5
Human,7,2,5,562,10,3,404
Human,33,39,30,82,113,47,17
Human,2,61,4,28,526,34,23
Human,9,2,4,62,4,5,6
Human,2,21,5,2,60,1,5
Human,2,1,12,3,2,1,5
Human,9,2,4,62,4,5,6
Human,2,1,12,3,2,1,5
Human,7,2,5,2,10,3,6
Human,4,7,10,4,42,7,1
Human,2,1,5,3,2,1,5
Human,2,4,1,2,7,1,5
Human,10,81,50,87,120,76,52
Human,1,4,2,2,6,3,17
Human,4,7,10,4,42,51,1
Human,2,1,12,3,2,1,5
Human,8,2,5,53,11,3,1
Human,24,2,2,2,10,3,3
Human,4,7,10,4,42,51,1
Human,2,4,1,2,7,1,5
Human,2,4,1,2,7,1,5
Human,2,1,12,3,2,1,5
Human,4,7,10,4,1,51,1
Human,33,39,30,82,113,47,17
Human,7,97,5,2,135,68,26
Human,1,2,3,4,5,9,3
Human,9,2,4,62,4,5,6
Human,6,4,5,2,2,1,5
Human,1,2,3,4,5,9,3
Human,8,10,2,2,11,12,6
Human,2,542,12,3,2,1,5
Human,62,4,5,2,2,1,5
Human,33,39,30,79,104,47,17
Human,33,39,30,82,104,56,17
Human,1,4,2,2,6,3,17
Human,7,4,1,68,11,68,6
Human,1,2,3,4,5,9,3
Human,1,3,6,4,3,3,3
Human,4,7,10,4,42,51,1
Human,2,1,12,3,2,1,5
Human,77,30,2,2,89,59,6
Human,9,25,2,10,22,3,6
Human,2,1,5,3,2,1,5
Human,2,1,12,3,2,1,5
Human,6,4,5,2,2,1,5
Human,2,1,5,3,2,1,5
Human,2,1,12,3,2,1,5
Human,2,1,6,3,2,1,5
Human,4,7,10,4,1,7,1
Human,2,4,1,2,7,1,5
Human,1,2,42,4,3,40,3
Human,1,2,3,4,5,9,3
Human,2,1,5,3,2,1,5
Human,2,4,1,2,7,1,5
Human,33,39,419,82,113,43,17
Human,2,1,12,3,2,1,5
Human,1,2,3,4,5,9,3
Human,4,7,10,4,1,7,1
Human,66,39,30,82,104,47,17
Human,2,1,12,3,2,1,5
Human,1,2,5,4,5,9,3
Human,4,7,10,4,1,7,1
Human,2,1,12,3,2,1,5
Human,2,1,1,3,2,1,5
Human,8,10,2,2,11,12,6
Human,24,17,2,15,23,3,12
Human,8,10,2,2,11,487,6
Human,2,1,12,3,2,1,5
Human,24,2,2,2,10,3,3
Human,2,1,12,3,2,1,5
Human,2,4,21,2,7,1,5
Human,33,39,30,82,104,56,17
Human,4,7,40,4,42,51,1
Human,4,7,10,4,42,51,1
Human,2,1,5,3,2,1,5
Human,4,7,10,4,42,51,1
Human,2,1,1,3,2,1,5
Human,2,4,2,4,19,3,6
Human,9,2,4,62,4,5,6
Human,9,2,4,62,4,5,12
Human,24,2,5,53,23,3,1
Human,33,39,30,82,113,44,17
Human,1,3,6,4,3,3,3
Human,9,2,4,62,4,5,6
Human,24,2,2,2,10,3,3
Human,1,3,6,4,3,3,3
Human,7,17,2,15,23,3,12
Human,9,2,4,62,4,5,6
Human,1,2,3,4,5,9,3
Human,33,39,30,82,113,47,17
Human,33,39,30,79,104,85,17
Human,4,7,10,4,42,51,1
Human,1,2,42,4,3,40,3
Human,3,1,5,10,11,11,6
Human,4,7,10,4,1,7,1
Human,2,1,1,3,2,1,5
Human,9,17,5,10,350,3,3
Human,69,74,61,6,97,89,48
Human,2,10,2,4,19,3,6
Human,9,2,4,62,4,5,6
Human,8,1,6,3,2,1,1
Human,2,1,12,3,2,1,5
Human,2,1,21,3,2,1,5
Human,33,39,30,82,104,56,17
Human,4,7,10,4,1,7,1
Human,2,4,1,2,7,1,5
Human,33,39,30,82,113,47,17
Human,2,1,12,3,2,1,5
Human,8,17,5,2,10,59,6
Human,2,4,1,2,7,1,5
Human,2,1,12,3,2,1,5
Human,33,39,30,82,104,47,36
Human,7,1,2,83,2,3,6
Human,84,106,29,28,136,1,35
Human,33,39,30,82,104,56,17
Human,62,4,5,2,2,1,5
Human,10,451,50,99,120,76,52
Human,2,17,2,3,2,1,5
Human,22,15,4,64,74,25,23
Human,4,7,10,4,1,7,1
Human,33,39,30,82,113,47,17
Human,8,2,4,62,4,5,6
Human,9,2,4,62,4,5,12
Human,104,7,10,4,1,7,1
Human,2,1,12,3,2,1,5
Human,2,4,1,2,7,1,5
Human,2,1,12,462,2,1,5
Human,7,2,5,2,10,3,404
Human,2,1,21,3,2,1,5
Human,2,21,5,3,2,1,5
Human,2,1,5,3,2,1,5
Human,2,1,12,3,2,1,5
Human,1,4,2,2,6,1,17
Human,7,4,5,2,11,3,5
Human,2,1,12,3,2,1,5
Human,33,39,30,82,104,56,17
Human,9,21,4,28,363,3,35
Human,1,6,22,24,12,28,1
Human,24,2,2,2,10,3,3
Human,2,4,1,2,7,1,5
Human,2,4,1,2,7,1,5
Human,2,1,1,3,2,1,5
Human,292,66,30,82,113,206,17
Human,7,17,2,337,23,3,12
Human,9,2,4,62,4,5,6
Human,33,39,30,82,104,56,17
Human,4,7,40,4,42,51,1
Human,2,1,12,3,2,1,5
Human,4,7,10,4,1,7,1
Human,4,7,10,4,42,51,1
